species	gap_Wb_WC_notambiguous	gap_WC_duet	gap_WC_duet_ambiguous	gap_WC_duet_notambiguous	rho_aa_fpkm	pval_aa_fpkm	nb_codon_not_decoded	gc3	var_gc3	gci	var_gci	gc3_top5	gci_top5	lm_r2_gc3_gci	lm_pval_gc3_gci	nb_genes	nb_aa	species	freq_constrain_Wb_WC_notambiguous	freq_constrain_WC_duet	freq_constrain_WC_duet_ambiguous	freq_constrain_WC_duet_notambiguous
Lepidothrix_coronata	0.0503600000000001	0.03734	0.0389700000000001	0.02991	0.83817910415385	0.00000395317777178128	0	0.618500340715466	0.0297411272952836	0.464185719409054	0.00970124896797657	0.688544419946521	0.507959352803839	0.705296327724295	0	14029	3	Lepidothrix_coronata	0.0103699007367719	-0.023359875315465	-0.01559000120667	-0.0158980762129091
Owenia_fusiformis	0.00777999999999995	0.0175600000000001	0.02008	0.00326000000000004	0.479850191782937	0.032263916657649	0	0.39123625476296	0.00287764920591056	0.331823371249171	0.000444482214377799	0.405633303558756	0.332315517808597	0.0050531569947276	0.00000000000000000205618262093179	18739	4	Owenia_fusiformis	0.00418726434998895	0.003928033924816	0.028146647760629	-0.00759095312851799
Macrostomum_lignano	0.05017	0.06864	0.06133	0.0798899999999999	0.810689263460952	0.0000145835944361402	0	0.685446269661347	0.0119679861547076	0.446028903480742	0.00430434702631332	0.72750422376466	0.433530608930859	0.0985929910425775	0	40222	3	Macrostomum_lignano	0.019673828282464	0.0565940863293279	0.063802594589739	0.055769924345647
Lingula_anatina	0.000899999999999956	-0.00865000000000005	-0.01085	-0.01298	0.694277895783007	0.000683172143091508	0	0.464096428317485	0.00556760177228245	0.327823953422534	0.000890309643291419	0.464197708421166	0.33000360766545	0.11192377869256	0	19742	3	Lingula_anatina	-0.0155397872413061	-0.014175867728003	0.00932490350267301	-0.00521871730089496
Onychostruthus_taczanowskii	0.03191	0.01752	0.0745299999999999	-0.0267999999999999	0.6100988924743	0.0042830924982807	0	0.63917247189252	0.0299127704113899	0.469913121602807	0.0101755430711976	0.748611140304379	0.536036825926733	0.659982790471595	0	12936	4	Onychostruthus_taczanowskii	0.00492991958217504	-0.00605130028611101	-0.007970726421199	-0.00515997805474699
Numida_meleagris	0.0318	0.0209299999999999	0.02339	0.00695999999999997	0.749164191928883	0.00014387597992505	0	0.595737746287156	0.0280293425122915	0.46787244362796	0.0100549620371653	0.649709620024152	0.506818101062536	0.734570280908652	0	14302	3	Numida_meleagris	NA	NA	NA	NA
Papilio_machaon	0.09304	0.0842999999999999	0.09388	0.06994	0.840878637395041	0.00000343330618065664	0	0.472791342171041	0.0245819709867948	0.307612681499082	0.00198407190965943	0.517833530375691	0.293787294515666	0.206694850697304	0	12099	2	Papilio_machaon	0.020796190224663	0.0494505417338501	0.056284495552985	0.046551124590547
Mustela_putorius	0.06191	0.04532	0.04814	0.04123	0.694802076979448	0.000674154763900572	0	0.607065165793315	0.0269449464637154	0.466375642698136	0.00860210767532618	0.69767499238029	0.531466039298665	0.717426278178016	0	9250	4	Mustela_putorius	0.00570385789801908	-0.0268379104890261	-0.031554875557911	-0.015006373554788
Lates_calcarifer	0.0468800000000001	0.04254	0.02578	0.05292	0.788563052426924	0.0000361575447948441	0	0.617917627894686	0.00826525923706648	0.383176035753147	0.000952918121262472	0.641276682723803	0.385869733813497	0.211717398623495	0	22799	4	Lates_calcarifer	0.019326625937986	0.0216966712610499	0.014568653169038	0.0313625641237301
Takifugu_flavidus	0.03127	0.0163600000000001	0.00739999999999996	0.02292	0.500002274971222	0.0247687984633321	0	0.656582323822533	0.00824455767812831	0.43309633026285	0.00310734240444673	0.646334696851944	0.423319927064352	0.375279843991989	0	19129	3	Takifugu_flavidus	0.049221053019968	0.029440099377139	0.033029150578256	0.012963913376611
Tursiops_truncatus	0.000699999999999978	-0.02867	-0.00189999999999996	-0.0439200000000001	0.536145186331346	0.0148172595673171	0	0.621307267962095	0.0279161941372748	0.465819079882999	0.00802394297586356	0.638411715771227	0.485448574524035	0.659008108846966	0	15647	4	Tursiops_truncatus	0.013967999670835	-0.0230572505326799	-0.030458717879872	-0.01290255932203
Elysia_chlorotica	0.03487	-0.01434	-0.01384	-0.02172	0.747930986748437	0.000149625953203555	0	0.548358856993776	0.0167025074497581	0.349952720664854	0.00150002121408202	0.535787750405417	0.348185766428528	0.217916177719267	0	14220	3	Elysia_chlorotica	NA	NA	NA	NA
Haliotis_rufescens	0.03067	0.06369	0.05002	0.07632	0.819278037540034	0.00000992948664878353	0	0.545672580504772	0.00723520163851062	0.400806141871218	0.000915126139947456	0.565234112361412	0.393777688887438	0.112316436993679	0	22549	4	Haliotis_rufescens	-0.0188017986774709	0.047452297334506	0.053360349939933	0.052030491613512
Trichuris_suis	0.00559000000000004	0.0192700000000001	0.04091	-0.00150000000000006	0.735416351347586	0.000220041942956598	0	0.489542807251957	0.00299134662407398	0.389389990121169	0.00178731492056296	0.498743451751133	0.387015492967408	0.105635875340753	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048338728038458	8762	5	Trichuris_suis	0.00751749355290099	-0.000273853461023044	0.00813350453007	0.000242864625286998
Anolis_carolinensis	0.01093	0.03306	0.0336500000000001	0.02658	0.663400949827779	0.00142896012998261	0	0.5380412253696	0.0223101179944431	0.397638363620754	0.000870344865201542	0.566706861163849	0.396854268991406	0.220204414236086	0	15259	3	Anolis_carolinensis	NA	NA	NA	NA
Gymnogyps_californianus	0.05851	0.0667799999999999	0.0819	0.04248	0.525286758908002	0.017388666717283	0	0.56336726529149	0.0282846579097137	0.451645186993079	0.00959065842263236	0.701900414099547	0.549424944007679	0.761934070483923	0	11942	3	Gymnogyps_californianus	0.015772066743937	-0.038506999192927	-0.03054531977616	-0.027179330648053
Fundulus_heteroclitus	0.02201	0.07002	0.06778	0.0607699999999999	0.646107604924587	0.00208625407142047	0	0.668416878415369	0.0130397040690532	0.395878448498518	0.00133706401235816	0.702975302471159	0.399976385405704	0.129740727255734	0	22241	3	Fundulus_heteroclitus	-0.00985128843430499	0.030319635715305	0.0249482340932951	0.051288832137887
Pteropus_vampyrus	0.00194	0.00120000000000003	-0.01115	0.00849999999999995	0.704820076413118	0.000520197986115469	0	0.603898352513572	0.0267634641434142	0.451942474096938	0.0101465649314594	0.62921071193891	0.472696488212846	0.708213867215774	0	14396	5	Pteropus_vampyrus	-0.0029606636565	-0.00579055443283505	-0.028233766240031	0.007647789083712
Dictyocaulus_viviparus	-0.00102000000000002	0.04555	0.04349	0.01886	0.725698915543609	0.000292685154794927	0	0.352269860899867	0.00191233217640887	0.321726760604233	0.000664405454611359	0.367035953025183	0.319214449229262	0.0178687313271815	0.00000000000000000000000000000000000000000000192382383606166	11179	3	Dictyocaulus_viviparus	0.010651057749439	0.00804052157687501	0.024830282034457	-0.00298488293806098
Oesophagostomum_dentatum	0.02779	0.0397999999999999	0.06001	0.0154900000000001	0.75741830320609	0.000110044717656998	0	0.476382939281505	0.00501796383967072	0.375971129866088	0.00183861479766589	0.500950588502517	0.377184634872515	0.0341441842673573	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000328215884112792	15905	3	Oesophagostomum_dentatum	-0.0018644438764	0.00873999112236495	0.01967246371618	0.00572375753268106
Melitaea_cinxia	0.07923	0.10177	0.13668	0.05378	0.830320519974834	0.00000587633650529828	0	0.435101758900083	0.0195697719288473	0.317007594747446	0.00249206823978507	0.483177457527671	0.294434590692863	0.175398314392362	0	10396	3	Melitaea_cinxia	-0.00423145175391398	0.017036951657101	0.041001742742583	-0.0000434285858530448
Clonorchis_sinensis	0.01614	0.03805	0.04742	0.02793	0.541964967216235	0.013570607696038	0	0.469288862178182	0.00155215973349805	0.436463103892166	0.000752601425109288	0.492939920547745	0.423187514575799	0.0323866905705646	0.00000000000000000000000000000000000000000000000000000000000000116613453404919	9610	2	Clonorchis_sinensis	0.000759693593186062	0.00515418111406502	0.00972825105610498	-0.00918917540685599
Acropora_millepora	0.01583	0.00616	0.01178	-0.0151399999999999	0.635816583302243	0.00258556680885908	0	0.419782767202004	0.00243769362392931	0.372068009284216	0.000545330546623958	0.429573369999365	0.367059993843018	0.0831210326823585	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000093091256990863	19352	3	Acropora_millepora	-0.003635389313347	-0.023464185545862	-0.00778497631518099	-0.013056781629863
Drosophila_mauritiana	0.12213	0.0983599999999999	0.0882600000000001	0.11012	0.87104468716706	0.000000581125303295246	0	0.66806471331547	0.0106988324413153	0.369296556990267	0.00436140852966025	0.731124066175594	0.395173327832636	0.186835574880816	0	11299	3	Drosophila_mauritiana	0.0518617191096611	0.042974737169734	0.057086402368025	0.048066171800235
Drosophila_sechellia	0.14908	0.134	0.11901	0.14763	0.850242496932508	0.00000206202854826117	0	0.663987095989613	0.0107835112272061	0.366589633872298	0.00442120000433128	0.756807514776572	0.397681559189742	0.190169140067189	0	11367	3	Drosophila_sechellia	0.03820512134441	0.041613987187375	0.054311910810126	0.047685410693429
Drosophila_simulans	0.1374	0.12225	0.11295	0.13017	0.849607179038916	0.00000213688974612948	0	0.667998946525118	0.0107756459115272	0.368682910235598	0.00446480261858668	0.751742816127771	0.394521744670236	0.195183618621389	0	10660	3	Drosophila_simulans	NA	NA	NA	NA
Drosophila_erecta	0.06853	0.04903	0.06491	0.0271199999999999	0.815582088796463	0.0000117437206317967	0	0.674742747864441	0.0103781421374888	0.378019127773364	0.00400958825095591	0.695156327297196	0.390590422046061	0.210234325220952	0	9762	4	Drosophila_erecta	0.053564114553047	0.0398755406631099	0.045404570978589	0.049873686043699
Acanthocheilonema_viteae	-0.00280000000000002	0.02371	0.03384	-0.02296	0.694755285409683	0.000674955589638169	0	0.313183297043611	0.00222890681541733	0.270703514426209	0.00136450260851743	0.339218068926227	0.283782961939495	0.332967983693241	0	8412	1	Acanthocheilonema_viteae	0.013335212832445	-0.00644138363727104	-0.000382731928093016	-0.00905582572552399
Varroa_destructor	0.03239	0.01419	0.07213	-0.06284	0.797741527626578	0.0000251432939091761	0	0.495403968501006	0.00277404175112209	0.371544923706334	0.00109125954284902	0.538367391215087	0.368711813231428	0.185659306244041	0	9460	3	Varroa_destructor	0.026325440910422	-0.00111305435581999	0.020720395978639	-0.017892104652103
Loa_loa	0.00159999999999999	0.03055	0.0393500000000001	-0.01623	0.685464447230919	0.000850805990581939	0	0.332381765467923	0.00321758313163189	0.294877685369131	0.00166235369620012	0.368826184656719	0.316634147160076	0.489063684609768	0	8511	3	Loa_loa	-0.00936607946896406	-0.019770098113391	-0.00667497177766702	-0.00395113583401507
Steinernema_carpocapsae	0.05036	0.07655	0.12106	0.05389	0.811747908518527	0.0000139232609227453	0	0.629340191190665	0.00895383670276087	0.383479686407504	0.0034616557522537	0.70145537144338	0.392589850776523	0.124708785964834	0	18172	5	Steinernema_carpocapsae	0.031594212769391	0.043180798660016	0.054166207514859	0.039796123102387
Penaeus_chinensis	0.04473	0.03277	-0.00325000000000003	0.04667	0.783133418236798	0.0000444623564455567	0	0.581187365246009	0.0233998926900408	0.359327901726645	0.00352178895720438	0.60241090036071	0.365648963920315	0.158925131094312	0	12851	5	Penaeus_chinensis	0.015812987620073	0.014006567387142	0.022473735884128	0.0135576786728291
