species	db	value	unity	value_used	category	id
Microcebus_murinus	EOL	186	months	5580	lifespan	Microcebus_murinus;EOL;lifespan
Sturnus_vulgaris	ADW	183	month	5490	lifespan	Sturnus_vulgaris;ADW;lifespan
Aphelocoma_coerulescens	AnAge	15	years	5475	lifespan	Aphelocoma_coerulescens;AnAge;lifespan
Astyanax_mexicanus	AnAge	15	years	5475	lifespan	Astyanax_mexicanus;AnAge;lifespan
Callorhinchus_milii	ADW	15	year	5475	lifespan	Callorhinchus_milii;ADW;lifespan
Camarhynchus_parvulus	AnAge	15	years	5475	lifespan	Camarhynchus_parvulus;AnAge;lifespan
Chaetura_pelagica	AnAge	15	years	5475	lifespan	Chaetura_pelagica;AnAge;lifespan
Chanos_chanos	ADW	15	year	5475	lifespan	Chanos_chanos;ADW;lifespan
Chanos_chanos	AnAge	15	years	5475	lifespan	Chanos_chanos;AnAge;lifespan
Chanos_chanos	fishbase	15	years	5475	lifespan	Chanos_chanos;fishbase;lifespan
Clarias_gariepinus	fishbase	15	years	5475	lifespan	Clarias_gariepinus;fishbase;lifespan
Coptotermes_formosanus	ADW	15	year	5475	lifespan	Coptotermes_formosanus;ADW;lifespan
Dicentrarchus_labrax	ADW	15	year	5475	lifespan	Dicentrarchus_labrax;ADW;lifespan
Dicentrarchus_labrax	AnAge	15	years	5475	lifespan	Dicentrarchus_labrax;AnAge;lifespan
Eurypyga_helias	AnAge	15	years	5475	lifespan	Eurypyga_helias;AnAge;lifespan
Eurypyga_helias	EOL	15	years	5475	lifespan	Eurypyga_helias;EOL;lifespan
Lagopus_leucura	AnAge	15	years	5475	lifespan	Lagopus_leucura;AnAge;lifespan
Lagopus_leucura	EOL	15	years	5475	lifespan	Lagopus_leucura;EOL;lifespan
Leiothrix_lutea	AnAge	15	years	5475	lifespan	Leiothrix_lutea;AnAge;lifespan
Leiothrix_lutea	EOL	15	years	5475	lifespan	Leiothrix_lutea;EOL;lifespan
Marmota_flaviventris	ADW	15	year	5475	lifespan	Marmota_flaviventris;ADW;lifespan
Platysternon_megacephalum	ADW	15	year	5475	lifespan	Platysternon_megacephalum;ADW;lifespan
Puma_yagouaroundi	ADW	15	year	5475	lifespan	Puma_yagouaroundi;ADW;lifespan
Seriola_dumerili	EOL	15	years	5475	lifespan	Seriola_dumerili;EOL;lifespan
Seriola_dumerili	fishbase	15	years	5475	lifespan	Seriola_dumerili;fishbase;lifespan
Synchiropus_splendidus	ADW	15	year	5475	lifespan	Synchiropus_splendidus;ADW;lifespan
Vulpes_vulpes	ADW	15	year	5475	lifespan	Vulpes_vulpes;ADW;lifespan
Zonotrichia_albicollis	AnAge	14.9	years	5438.5	lifespan	Zonotrichia_albicollis;AnAge;lifespan
Ovis_ammon	EOL	180.96	months	5428.8	lifespan	Ovis_ammon;EOL;lifespan
Cavia_porcellus	ADW	14.8	year	5402	lifespan	Cavia_porcellus;ADW;lifespan
Oriolus_oriolus	AnAge	14.8	years	5402	lifespan	Oriolus_oriolus;AnAge;lifespan
Oriolus_oriolus	EOL	14.8	years	5402	lifespan	Oriolus_oriolus;EOL;lifespan
Carlito_syrichta	EOL	180	months	5400	lifespan	Carlito_syrichta;EOL;lifespan
Castor_canadensis	EOL	180	months	5400	lifespan	Castor_canadensis;EOL;lifespan
Dasypus_novemcinctus	EOL	180	months	5400	lifespan	Dasypus_novemcinctus;EOL;lifespan
Phacochoerus_africanus	EOL	180	months	5400	lifespan	Phacochoerus_africanus;EOL;lifespan
Prionailurus_bengalensis	EOL	180	months	5400	lifespan	Prionailurus_bengalensis;EOL;lifespan
Vulpes_lagopus	EOL	180	months	5400	lifespan	Vulpes_lagopus;EOL;lifespan
Vulpes_vulpes	EOL	180	months	5400	lifespan	Vulpes_vulpes;EOL;lifespan
Trichosurus_vulpecula	ADW	14.7	year	5365.5	lifespan	Trichosurus_vulpecula;ADW;lifespan
Cyanistes_caeruleus	AnAge	14.6	years	5329	lifespan	Cyanistes_caeruleus;AnAge;lifespan
Cyanistes_caeruleus	EOL	14.6	years	5329	lifespan	Cyanistes_caeruleus;EOL;lifespan
Cavia_porcellus	EOL	177.6	months	5328	lifespan	Cavia_porcellus;EOL;lifespan
Trichosurus_vulpecula	EOL	176.4	months	5292	lifespan	Trichosurus_vulpecula;EOL;lifespan
Nestor_notabilis	ADW	14.4	year	5256	lifespan	Nestor_notabilis;ADW;lifespan
Corvus_brachyrhynchos	ADW	175	month	5250	lifespan	Corvus_brachyrhynchos;ADW;lifespan
Notechis_scutatus	AnAge	14.1	years	5146.5	lifespan	Notechis_scutatus;AnAge;lifespan
Notechis_scutatus	EOL	14.1	years	5146.5	lifespan	Notechis_scutatus;EOL;lifespan
Felis_catus	ADW	14	year	5110	lifespan	Felis_catus;ADW;lifespan
Herpetotheres_cachinnans	ADW	14	year	5110	lifespan	Herpetotheres_cachinnans;ADW;lifespan
Marmota_monax	ADW	14	year	5110	lifespan	Marmota_monax;ADW;lifespan
Marmota_monax	AnAge	14	years	5110	lifespan	Marmota_monax;AnAge;lifespan
Mustela_putorius	ADW	14	year	5110	lifespan	Mustela_putorius;ADW;lifespan
Nyctereutes_procyonoides	ADW	14	year	5110	lifespan	Nyctereutes_procyonoides;ADW;lifespan
Octodon_degus	AnAge	14	years	5110	lifespan	Octodon_degus;AnAge;lifespan
Rana_temporaria	ADW	14	year	5110	lifespan	Rana_temporaria;ADW;lifespan
Thamnophis_sirtalis	AnAge	14	years	5110	lifespan	Thamnophis_sirtalis;AnAge;lifespan
Todus_mexicanus	AnAge	14	years	5110	lifespan	Todus_mexicanus;AnAge;lifespan
Chaetura_pelagica	ADW	168	month	5040	lifespan	Chaetura_pelagica;ADW;lifespan
Erinaceus_europaeus	EOL	168	months	5040	lifespan	Erinaceus_europaeus;EOL;lifespan
Mustela_putorius	EOL	168	months	5040	lifespan	Mustela_putorius;EOL;lifespan
Nyctereutes_procyonoides	EOL	168	months	5040	lifespan	Nyctereutes_procyonoides;EOL;lifespan
Motacilla_alba	AnAge	13.7	years	5000.5	lifespan	Motacilla_alba;AnAge;lifespan
Motacilla_alba	EOL	13.7	years	5000.5	lifespan	Motacilla_alba;EOL;lifespan
Bombycilla_garrulus	AnAge	13.5	years	4927.5	lifespan	Bombycilla_garrulus;AnAge;lifespan
Falco_rusticolus	AnAge	13.5	years	4927.5	lifespan	Falco_rusticolus;AnAge;lifespan
Falco_rusticolus	EOL	13.5	years	4927.5	lifespan	Falco_rusticolus;EOL;lifespan
Tympanuchus_pallidicinctus	AnAge	13.5	years	4927.5	lifespan	Tympanuchus_pallidicinctus;AnAge;lifespan
Oxyura_jamaicensis	ADW	163	month	4890	lifespan	Oxyura_jamaicensis;ADW;lifespan
Falco_rusticolus	ADW	162	month	4860	lifespan	Falco_rusticolus;ADW;lifespan
Passer_montanus	AnAge	13.1	years	4781.5	lifespan	Passer_montanus;AnAge;lifespan
Alosa_sapidissima	AnAge	13	years	4745	lifespan	Alosa_sapidissima;AnAge;lifespan
Alosa_sapidissima	fishbase	13	years	4745	lifespan	Alosa_sapidissima;fishbase;lifespan
Chlorocebus_sabaeus	ADW	13	year	4745	lifespan	Chlorocebus_sabaeus;ADW;lifespan
Cyclopterus_lumpus	EOL	13	years	4745	lifespan	Cyclopterus_lumpus;EOL;lifespan
Cyclopterus_lumpus	fishbase	13	years	4745	lifespan	Cyclopterus_lumpus;fishbase;lifespan
Lynx_pardinus	ADW	13	year	4745	lifespan	Lynx_pardinus;ADW;lifespan
Meleagris_gallopavo	ADW	13	year	4745	lifespan	Meleagris_gallopavo;ADW;lifespan
Meleagris_gallopavo	AnAge	13	years	4745	lifespan	Meleagris_gallopavo;AnAge;lifespan
Mugil_cephalus	ADW	13	year	4745	lifespan	Mugil_cephalus;ADW;lifespan
Oryctolagus_cuniculus	AnAge	13	years	4745	lifespan	Oryctolagus_cuniculus;AnAge;lifespan
Pygoscelis_papua	ADW	13	year	4745	lifespan	Pygoscelis_papua;ADW;lifespan
Salmo_salar	ADW	13	year	4745	lifespan	Salmo_salar;ADW;lifespan
Salmo_salar	AnAge	13	years	4745	lifespan	Salmo_salar;AnAge;lifespan
Salmo_salar	fishbase	13	years	4745	lifespan	Salmo_salar;fishbase;lifespan
Sarcophilus_harrisii	AnAge	13	years	4745	lifespan	Sarcophilus_harrisii;AnAge;lifespan
Tympanuchus_pallidicinctus	ADW	13	year	4745	lifespan	Tympanuchus_pallidicinctus;ADW;lifespan
Cepphus_grylle	ADW	157	month	4710	lifespan	Cepphus_grylle;ADW;lifespan
Cuculus_canorus	ADW	12.9	year	4708.5	lifespan	Cuculus_canorus;ADW;lifespan
Cuculus_canorus	AnAge	12.9	years	4708.5	lifespan	Cuculus_canorus;AnAge;lifespan
Sitta_europaea	AnAge	12.9	years	4708.5	lifespan	Sitta_europaea;AnAge;lifespan
Sitta_europaea	EOL	12.9	years	4708.5	lifespan	Sitta_europaea;EOL;lifespan
Echinops_telfairi	EOL	156	months	4680	lifespan	Echinops_telfairi;EOL;lifespan
Melozone_crissalis	AnAge	12.8	years	4672	lifespan	Melozone_crissalis;AnAge;lifespan
Dipodomys_spectabilis	ADW	12.7	year	4635.5	lifespan	Dipodomys_spectabilis;ADW;lifespan
Dipodomys_spectabilis	AnAge	12.7	years	4635.5	lifespan	Dipodomys_spectabilis;AnAge;lifespan
Electrophorus_electricus	AnAge	12.6	years	4599	lifespan	Electrophorus_electricus;AnAge;lifespan
Electrophorus_electricus	EOL	12.6	years	4599	lifespan	Electrophorus_electricus;EOL;lifespan
Todus_mexicanus	EOL	12.6	years	4599	lifespan	Todus_mexicanus;EOL;lifespan
Alectura_lathami	AnAge	12.5	years	4562.5	lifespan	Alectura_lathami;AnAge;lifespan
Alectura_lathami	EOL	12.5	years	4562.5	lifespan	Alectura_lathami;EOL;lifespan
Lanius_ludovicianus	AnAge	12.5	years	4562.5	lifespan	Lanius_ludovicianus;AnAge;lifespan
Mustela_erminea	ADW	12.5	year	4562.5	lifespan	Mustela_erminea;ADW;lifespan
Mustela_erminea	AnAge	12.5	years	4562.5	lifespan	Mustela_erminea;AnAge;lifespan
Quiscalus_mexicanus	ADW	12.5	year	4562.5	lifespan	Quiscalus_mexicanus;ADW;lifespan
Quiscalus_mexicanus	AnAge	12.5	years	4562.5	lifespan	Quiscalus_mexicanus;AnAge;lifespan
Lanius_ludovicianus	ADW	150	month	4500	lifespan	Lanius_ludovicianus;ADW;lifespan
Suricata_suricatta	EOL	150	months	4500	lifespan	Suricata_suricatta;EOL;lifespan
Alosa_sapidissima	ADW	12	year	4380	lifespan	Alosa_sapidissima;ADW;lifespan
Bombycilla_garrulus	ADW	12	year	4380	lifespan	Bombycilla_garrulus;ADW;lifespan
Cavia_porcellus	AnAge	12	years	4380	lifespan	Cavia_porcellus;AnAge;lifespan
Charadrius_vociferus	ADW	12	year	4380	lifespan	Charadrius_vociferus;ADW;lifespan
Esox_lucius	ADW	12	year	4380	lifespan	Esox_lucius;ADW;lifespan
Indicator_indicator	ADW	12	year	4380	lifespan	Indicator_indicator;ADW;lifespan
Leucoraja_erinacea	fishbase	12	years	4380	lifespan	Leucoraja_erinacea;fishbase;lifespan
Perca_flavescens	ADW	12	year	4380	lifespan	Perca_flavescens;ADW;lifespan
Perca_flavescens	AnAge	12	years	4380	lifespan	Perca_flavescens;AnAge;lifespan
Pogona_vitticeps	AnAge	12	years	4380	lifespan	Pogona_vitticeps;AnAge;lifespan
Pogona_vitticeps	EOL	12	years	4380	lifespan	Pogona_vitticeps;EOL;lifespan
Prionailurus_viverrinus	ADW	12	year	4380	lifespan	Prionailurus_viverrinus;ADW;lifespan
Scyliorhinus_canicula	AnAge	12	years	4380	lifespan	Scyliorhinus_canicula;AnAge;lifespan
Scyliorhinus_canicula	EOL	12	years	4380	lifespan	Scyliorhinus_canicula;EOL;lifespan
Scyliorhinus_canicula	fishbase	12	years	4380	lifespan	Scyliorhinus_canicula;fishbase;lifespan
Seriola_aureovittata	ADW	12	year	4380	lifespan	Seriola_aureovittata;ADW;lifespan
Seriola_aureovittata	fishbase	12	years	4380	lifespan	Seriola_aureovittata;fishbase;lifespan
Seriola_lalandi	ADW	12	year	4380	lifespan	Seriola_lalandi;ADW;lifespan
Seriola_lalandi	fishbase	12	years	4380	lifespan	Seriola_lalandi;fishbase;lifespan
Taeniopygia_guttata	ADW	12	year	4380	lifespan	Taeniopygia_guttata;ADW;lifespan
Taeniopygia_guttata	AnAge	12	years	4380	lifespan	Taeniopygia_guttata;AnAge;lifespan
Falcunculus_frontatus	AnAge	11.9	years	4343.5	lifespan	Falcunculus_frontatus;AnAge;lifespan
Podiceps_cristatus	ADW	11.8	year	4307	lifespan	Podiceps_cristatus;ADW;lifespan
Spizella_passerina	AnAge	11.8	years	4307	lifespan	Spizella_passerina;AnAge;lifespan
Erinaceus_europaeus	ADW	11.7	year	4270.5	lifespan	Erinaceus_europaeus;ADW;lifespan
Erinaceus_europaeus	AnAge	11.7	years	4270.5	lifespan	Erinaceus_europaeus;AnAge;lifespan
Lagopus_muta	AnAge	11.7	years	4270.5	lifespan	Lagopus_muta;AnAge;lifespan
Colius_striatus	AnAge	11.5	years	4197.5	lifespan	Colius_striatus;AnAge;lifespan
Colius_striatus	EOL	11.5	years	4197.5	lifespan	Colius_striatus;EOL;lifespan
Chinchilla_lanigera	ADW	11.3	year	4124.5	lifespan	Chinchilla_lanigera;ADW;lifespan
Melospiza_melodia	AnAge	11.3	years	4124.5	lifespan	Melospiza_melodia;AnAge;lifespan
Melospiza_melodia	ADW	136	month	4080	lifespan	Melospiza_melodia;ADW;lifespan
Chinchilla_lanigera	EOL	135.6	months	4068	lifespan	Chinchilla_lanigera;EOL;lifespan
Aegithalos_caudatus	AnAge	11.1	years	4051.5	lifespan	Aegithalos_caudatus;AnAge;lifespan
Mustela_putorius	AnAge	11.1	years	4051.5	lifespan	Mustela_putorius;AnAge;lifespan
Pycnonotus_jocosus	AnAge	11.1	years	4051.5	lifespan	Pycnonotus_jocosus;AnAge;lifespan
Pycnonotus_jocosus	EOL	11.1	years	4051.5	lifespan	Pycnonotus_jocosus;EOL;lifespan
Upupa_epops	AnAge	11.1	years	4051.5	lifespan	Upupa_epops;AnAge;lifespan
Upupa_epops	EOL	11.1	years	4051.5	lifespan	Upupa_epops;EOL;lifespan
Athene_cunicularia	ADW	11	year	4015	lifespan	Athene_cunicularia;ADW;lifespan
Athene_cunicularia	AnAge	11	years	4015	lifespan	Athene_cunicularia;AnAge;lifespan
Catharus_ustulatus	ADW	11	year	4015	lifespan	Catharus_ustulatus;ADW;lifespan
Catharus_ustulatus	AnAge	11	years	4015	lifespan	Catharus_ustulatus;AnAge;lifespan
Catharus_ustulatus	EOL	11	years	4015	lifespan	Catharus_ustulatus;EOL;lifespan
Empidonax_traillii	ADW	11	year	4015	lifespan	Empidonax_traillii;ADW;lifespan
Empidonax_traillii	AnAge	11	years	4015	lifespan	Empidonax_traillii;AnAge;lifespan
Oncorhynchus_mykiss	ADW	11	year	4015	lifespan	Oncorhynchus_mykiss;ADW;lifespan
Oncorhynchus_mykiss	AnAge	11	years	4015	lifespan	Oncorhynchus_mykiss;AnAge;lifespan
Oncorhynchus_mykiss	fishbase	11	years	4015	lifespan	Oncorhynchus_mykiss;fishbase;lifespan
Perca_flavescens	EOL	11	years	4015	lifespan	Perca_flavescens;EOL;lifespan
Perca_flavescens	fishbase	11	years	4015	lifespan	Perca_flavescens;fishbase;lifespan
Petromyzon_marinus	fishbase	11	years	4015	lifespan	Petromyzon_marinus;fishbase;lifespan
Sparus_aurata	AnAge	11	years	4015	lifespan	Sparus_aurata;AnAge;lifespan
Sparus_aurata	EOL	11	years	4015	lifespan	Sparus_aurata;EOL;lifespan
Sparus_aurata	fishbase	11	years	4015	lifespan	Sparus_aurata;fishbase;lifespan
Charadrius_vociferus	AnAge	10.9	years	3978.5	lifespan	Charadrius_vociferus;AnAge;lifespan
Falco_naumanni	AnAge	10.9	years	3978.5	lifespan	Falco_naumanni;AnAge;lifespan
Falco_naumanni	EOL	10.9	years	3978.5	lifespan	Falco_naumanni;EOL;lifespan
Hippolais_icterina	AnAge	10.8	years	3942	lifespan	Hippolais_icterina;AnAge;lifespan
Hippolais_icterina	EOL	10.8	years	3942	lifespan	Hippolais_icterina;EOL;lifespan
Puma_yagouaroundi	EOL	127.83	months	3834.9	lifespan	Puma_yagouaroundi;EOL;lifespan
Neotoma_lepida	ADW	10.5	year	3832.5	lifespan	Neotoma_lepida;ADW;lifespan
Neotoma_lepida	AnAge	10.5	years	3832.5	lifespan	Neotoma_lepida;AnAge;lifespan
Aix_galericulata	AnAge	10.4	years	3796	lifespan	Aix_galericulata;AnAge;lifespan
Aix_galericulata	EOL	10.4	years	3796	lifespan	Aix_galericulata;EOL;lifespan
Catharus_fuscescens	AnAge	10.1	years	3686.5	lifespan	Catharus_fuscescens;AnAge;lifespan
Catharus_fuscescens	EOL	10.1	years	3686.5	lifespan	Catharus_fuscescens;EOL;lifespan
Oenanthe_oenanthe	AnAge	10.1	years	3686.5	lifespan	Oenanthe_oenanthe;AnAge;lifespan
Oenanthe_oenanthe	EOL	10.1	years	3686.5	lifespan	Oenanthe_oenanthe;EOL;lifespan
Alosa_alosa	AnAge	10	years	3650	lifespan	Alosa_alosa;AnAge;lifespan
Alosa_alosa	EOL	10	years	3650	lifespan	Alosa_alosa;EOL;lifespan
Alosa_alosa	fishbase	10	years	3650	lifespan	Alosa_alosa;fishbase;lifespan
Ameiurus_melas	ADW	10	year	3650	lifespan	Ameiurus_melas;ADW;lifespan
Ameiurus_melas	AnAge	10	years	3650	lifespan	Ameiurus_melas;AnAge;lifespan
Ameiurus_melas	fishbase	10	years	3650	lifespan	Ameiurus_melas;fishbase;lifespan
Amphiprion_ocellaris	ADW	10	year	3650	lifespan	Amphiprion_ocellaris;ADW;lifespan
Anolis_carolinensis	ADW	10	year	3650	lifespan	Anolis_carolinensis;ADW;lifespan
Artibeus_jamaicensis	ADW	10	year	3650	lifespan	Artibeus_jamaicensis;ADW;lifespan
Carassius_gibelio	EOL	10	years	3650	lifespan	Carassius_gibelio;EOL;lifespan
Carassius_gibelio	fishbase	10	years	3650	lifespan	Carassius_gibelio;fishbase;lifespan
Chelmon_rostratus	AnAge	10	years	3650	lifespan	Chelmon_rostratus;AnAge;lifespan
Chelmon_rostratus	EOL	10	years	3650	lifespan	Chelmon_rostratus;EOL;lifespan
Chelmon_rostratus	fishbase	10	years	3650	lifespan	Chelmon_rostratus;fishbase;lifespan
Eudyptes_chrysocome	ADW	10	year	3650	lifespan	Eudyptes_chrysocome;ADW;lifespan
Labeo_rohita	AnAge	10	years	3650	lifespan	Labeo_rohita;AnAge;lifespan
Labeo_rohita	EOL	10	years	3650	lifespan	Labeo_rohita;EOL;lifespan
Labeo_rohita	fishbase	10	years	3650	lifespan	Labeo_rohita;fishbase;lifespan
Lonchura_striata	AnAge	10	years	3650	lifespan	Lonchura_striata;AnAge;lifespan
Lonchura_striata	EOL	10	years	3650	lifespan	Lonchura_striata;EOL;lifespan
Malurus_elegans	AnAge	10	years	3650	lifespan	Malurus_elegans;AnAge;lifespan
Monodelphis_domestica	ADW	10	year	3650	lifespan	Monodelphis_domestica;ADW;lifespan
Pangasianodon_gigas	EOL	10	years	3650	lifespan	Pangasianodon_gigas;EOL;lifespan
Pangasianodon_gigas	fishbase	10	years	3650	lifespan	Pangasianodon_gigas;fishbase;lifespan
Podarcis_muralis	AnAge	10	years	3650	lifespan	Podarcis_muralis;AnAge;lifespan
Podarcis_muralis	EOL	10	years	3650	lifespan	Podarcis_muralis;EOL;lifespan
Trematomus_bernacchii	AnAge	10	years	3650	lifespan	Trematomus_bernacchii;AnAge;lifespan
Trematomus_bernacchii	EOL	10	years	3650	lifespan	Trematomus_bernacchii;EOL;lifespan
Trematomus_bernacchii	fishbase	10	years	3650	lifespan	Trematomus_bernacchii;fishbase;lifespan
Zonotrichia_albicollis	ADW	10	year	3650	lifespan	Zonotrichia_albicollis;ADW;lifespan
Dipodomys_ordii	AnAge	9.9	years	3613.5	lifespan	Dipodomys_ordii;AnAge;lifespan
Passerina_amoena	AnAge	9.9	years	3613.5	lifespan	Passerina_amoena;AnAge;lifespan
Passerina_amoena	EOL	9.9	years	3613.5	lifespan	Passerina_amoena;EOL;lifespan
Artibeus_jamaicensis	EOL	120	months	3600	lifespan	Artibeus_jamaicensis;EOL;lifespan
Heterocephalus_glaber	EOL	120	months	3600	lifespan	Heterocephalus_glaber;EOL;lifespan
Marmota_monax	EOL	120	months	3600	lifespan	Marmota_monax;EOL;lifespan
Mesocricetus_auratus	EOL	120	months	3600	lifespan	Mesocricetus_auratus;EOL;lifespan
Phyllostomus_hastatus	EOL	120	months	3600	lifespan	Phyllostomus_hastatus;EOL;lifespan
Prionailurus_viverrinus	EOL	120	months	3600	lifespan	Prionailurus_viverrinus;EOL;lifespan
Dipodomys_ordii	ADW	9.8	year	3577	lifespan	Dipodomys_ordii;ADW;lifespan
Ficedula_albicollis	AnAge	9.8	years	3577	lifespan	Ficedula_albicollis;AnAge;lifespan
Ficedula_albicollis	EOL	9.8	years	3577	lifespan	Ficedula_albicollis;EOL;lifespan
Spizella_passerina	ADW	9.75	year	3558.75	lifespan	Spizella_passerina;ADW;lifespan
Drymodes_brunneopygia	AnAge	9.7	years	3540.5	lifespan	Drymodes_brunneopygia;AnAge;lifespan
Dipodomys_ordii	EOL	117.6	months	3528	lifespan	Dipodomys_ordii;EOL;lifespan
Cettia_cetti	AnAge	9.3	years	3394.5	lifespan	Cettia_cetti;AnAge;lifespan
Cettia_cetti	EOL	9.3	years	3394.5	lifespan	Cettia_cetti;EOL;lifespan
Thryothorus_ludovicianus	AnAge	9.2	years	3358	lifespan	Thryothorus_ludovicianus;AnAge;lifespan
Thryothorus_ludovicianus	ADW	111	month	3330	lifespan	Thryothorus_ludovicianus;ADW;lifespan
Geococcyx_californianus	AnAge	9	years	3285	lifespan	Geococcyx_californianus;AnAge;lifespan
Oncorhynchus_tshawytscha	ADW	9	year	3285	lifespan	Oncorhynchus_tshawytscha;ADW;lifespan
Oncorhynchus_tshawytscha	AnAge	9	years	3285	lifespan	Oncorhynchus_tshawytscha;AnAge;lifespan
Oncorhynchus_tshawytscha	fishbase	9	years	3285	lifespan	Oncorhynchus_tshawytscha;fishbase;lifespan
Oreochromis_niloticus	AnAge	9	years	3285	lifespan	Oreochromis_niloticus;AnAge;lifespan
Oreochromis_niloticus	EOL	9	years	3285	lifespan	Oreochromis_niloticus;EOL;lifespan
Oreochromis_niloticus	fishbase	9	years	3285	lifespan	Oreochromis_niloticus;fishbase;lifespan
Oryctolagus_cuniculus	ADW	9	year	3285	lifespan	Oryctolagus_cuniculus;ADW;lifespan
Petromyzon_marinus	AnAge	9	years	3285	lifespan	Petromyzon_marinus;AnAge;lifespan
Phyllostomus_discolor	AnAge	9	years	3285	lifespan	Phyllostomus_discolor;AnAge;lifespan
Siniperca_chuatsi	EOL	9	years	3285	lifespan	Siniperca_chuatsi;EOL;lifespan
Siniperca_chuatsi	fishbase	9	years	3285	lifespan	Siniperca_chuatsi;fishbase;lifespan
Thunnus_albacares	AnAge	9	years	3285	lifespan	Thunnus_albacares;AnAge;lifespan
Thunnus_albacares	EOL	9	years	3285	lifespan	Thunnus_albacares;EOL;lifespan
Thunnus_albacares	fishbase	9	years	3285	lifespan	Thunnus_albacares;fishbase;lifespan
Hirundo_rustica	ADW	106	month	3180	lifespan	Hirundo_rustica;ADW;lifespan
Calypte_anna	ADW	8.5	year	3102.5	lifespan	Calypte_anna;ADW;lifespan
Calypte_anna	AnAge	8.5	years	3102.5	lifespan	Calypte_anna;AnAge;lifespan
Perognathus_longimembris	AnAge	8.3	years	3029.5	lifespan	Perognathus_longimembris;AnAge;lifespan
Peromyscus_maniculatus	ADW	8.3	year	3029.5	lifespan	Peromyscus_maniculatus;ADW;lifespan
Peromyscus_maniculatus	AnAge	8.3	years	3029.5	lifespan	Peromyscus_maniculatus;AnAge;lifespan
Pomatostomus_ruficeps	AnAge	8.3	years	3029.5	lifespan	Pomatostomus_ruficeps;AnAge;lifespan
Certhia_familiaris	AnAge	8.2	years	2993	lifespan	Certhia_familiaris;AnAge;lifespan
Sarcophilus_harrisii	ADW	8.2	year	2993	lifespan	Sarcophilus_harrisii;ADW;lifespan
Perognathus_longimembris	EOL	99.6	months	2988	lifespan	Perognathus_longimembris;EOL;lifespan
Certhia_familiaris	ADW	8.1	year	2956.5	lifespan	Certhia_familiaris;ADW;lifespan
Cinclus_mexicanus	AnAge	8.1	years	2956.5	lifespan	Cinclus_mexicanus;AnAge;lifespan
Cinclus_mexicanus	EOL	8.1	years	2956.5	lifespan	Cinclus_mexicanus;EOL;lifespan
Sarcophilus_harrisii	EOL	98.4	months	2952	lifespan	Sarcophilus_harrisii;EOL;lifespan
Anabas_testudineus	AnAge	8	years	2920	lifespan	Anabas_testudineus;AnAge;lifespan
Anabas_testudineus	EOL	8	years	2920	lifespan	Anabas_testudineus;EOL;lifespan
Apis_mellifera	AnAge	8	years	2920	lifespan	Apis_mellifera;AnAge;lifespan
Clarias_gariepinus	ADW	8	year	2920	lifespan	Clarias_gariepinus;ADW;lifespan
Dallia_pectoralis	AnAge	8	years	2920	lifespan	Dallia_pectoralis;AnAge;lifespan
Dallia_pectoralis	EOL	8	years	2920	lifespan	Dallia_pectoralis;EOL;lifespan
Dallia_pectoralis	fishbase	8	years	2920	lifespan	Dallia_pectoralis;fishbase;lifespan
Gasterosteus_aculeatus	ADW	8	year	2920	lifespan	Gasterosteus_aculeatus;ADW;lifespan
Gasterosteus_aculeatus	AnAge	8	years	2920	lifespan	Gasterosteus_aculeatus;AnAge;lifespan
Gasterosteus_aculeatus	fishbase	8	years	2920	lifespan	Gasterosteus_aculeatus;fishbase;lifespan
Geococcyx_californianus	ADW	8	year	2920	lifespan	Geococcyx_californianus;ADW;lifespan
Leucoraja_erinacea	AnAge	8	years	2920	lifespan	Leucoraja_erinacea;AnAge;lifespan
Leucoraja_erinacea	EOL	8	years	2920	lifespan	Leucoraja_erinacea;EOL;lifespan
Loxia_curvirostra	ADW	8	year	2920	lifespan	Loxia_curvirostra;ADW;lifespan
Octodon_degus	ADW	8	year	2920	lifespan	Octodon_degus;ADW;lifespan
Oncorhynchus_nerka	ADW	8	year	2920	lifespan	Oncorhynchus_nerka;ADW;lifespan
Oncorhynchus_nerka	AnAge	8	years	2920	lifespan	Oncorhynchus_nerka;AnAge;lifespan
Oncorhynchus_nerka	fishbase	8	years	2920	lifespan	Oncorhynchus_nerka;fishbase;lifespan
Pipistrellus_kuhlii	AnAge	8	years	2920	lifespan	Pipistrellus_kuhlii;AnAge;lifespan
Zootoca_vivipara	ADW	8	year	2920	lifespan	Zootoca_vivipara;ADW;lifespan
Ictidomys_tridecemlineatus	AnAge	7.9	years	2883.5	lifespan	Ictidomys_tridecemlineatus;AnAge;lifespan
Peromyscus_leucopus	AnAge	7.9	years	2883.5	lifespan	Peromyscus_leucopus;AnAge;lifespan
