#The RNA-seq samples used in the study
species	Run	Experiment	SRAStudy	BioProject	Sample	BioSample	download_path
Acipenser_ruthenus	SRR21096069	SRX17109735	SRP392571	PRJNA870172	SRS14685166	SAMN30353803	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR021/21096/SRR21096069/SRR21096069.lite.1
Acomys_russatus	SRR17216034	SRX13395815	SRP350516	PRJNA788430	SRS11298976	SAMN23970876	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216034/SRR17216034.lite.1
Acomys_russatus	SRR17216035	SRX13395816	SRP350516	PRJNA788430	SRS11298977	SAMN23970919	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17216/SRR17216035/SRR17216035.lite.1
Acomys_russatus	SRR17216036	SRX13395913	SRP350516	PRJNA788430	SRS11299074	SAMN23970920	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216036/SRR17216036.lite.1
Acomys_russatus	SRR17216037	SRX13395914	SRP350516	PRJNA788430	SRS11299075	SAMN23970921	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR017/17216/SRR17216037/SRR17216037.lite.1
Acomys_russatus	SRR17216038	SRX13395915	SRP350516	PRJNA788430	SRS11299076	SAMN23970922	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216038/SRR17216038.lite.1
Acomys_russatus	SRR17216039	SRX13395916	SRP350516	PRJNA788430	SRS11299077	SAMN23970923	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216039/SRR17216039.lite.1
Acomys_russatus	SRR17216040	SRX13395917	SRP350516	PRJNA788430	SRS11299078	SAMN23970924	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216040/SRR17216040.lite.1
Acomys_russatus	SRR17216041	SRX13395918	SRP350516	PRJNA788430	SRS11299079	SAMN23970877	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216041/SRR17216041.lite.1
Acomys_russatus	SRR17216042	SRX13395919	SRP350516	PRJNA788430	SRS11299080	SAMN23970878	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216042/SRR17216042.lite.1
Acomys_russatus	SRR17216043	SRX13395920	SRP350516	PRJNA788430	SRS11299081	SAMN23970879	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216043/SRR17216043.lite.1
Acomys_russatus	SRR17216044	SRX13395921	SRP350516	PRJNA788430	SRS11299082	SAMN23970880	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17216/SRR17216044/SRR17216044.lite.1
Acomys_russatus	SRR17216045	SRX13395922	SRP350516	PRJNA788430	SRS11299083	SAMN23970881	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216045/SRR17216045.lite.1
Acomys_russatus	SRR17216046	SRX13395923	SRP350516	PRJNA788430	SRS11299084	SAMN23970882	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR017/17216/SRR17216046/SRR17216046.lite.1
Acomys_russatus	SRR17216047	SRX13395924	SRP350516	PRJNA788430	SRS11299085	SAMN23970883	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17216/SRR17216047/SRR17216047.lite.1
Acomys_russatus	SRR17216048	SRX13395925	SRP350516	PRJNA788430	SRS11299086	SAMN23970884	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17216/SRR17216048/SRR17216048.lite.1
Acomys_russatus	SRR17216049	SRX13395926	SRP350516	PRJNA788430	SRS11299087	SAMN23970885	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216049/SRR17216049.lite.1
Acomys_russatus	SRR17216050	SRX13395927	SRP350516	PRJNA788430	SRS11299088	SAMN23970886	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216050/SRR17216050.lite.1
Acomys_russatus	SRR17216051	SRX13395928	SRP350516	PRJNA788430	SRS11299089	SAMN23970887	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17216/SRR17216051/SRR17216051.lite.1
Acomys_russatus	SRR17216052	SRX13395817	SRP350516	PRJNA788430	SRS11298978	SAMN23970888	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR017/17216/SRR17216052/SRR17216052.lite.1
Acomys_russatus	SRR17216053	SRX13395818	SRP350516	PRJNA788430	SRS11298979	SAMN23971018	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216053/SRR17216053.lite.1
Acomys_russatus	SRR17216054	SRX13395819	SRP350516	PRJNA788430	SRS11298980	SAMN23971019	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216054/SRR17216054.lite.1
Acomys_russatus	SRR17216055	SRX13395820	SRP350516	PRJNA788430	SRS11298981	SAMN23971020	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR017/17216/SRR17216055/SRR17216055.lite.1
Acomys_russatus	SRR17216056	SRX13395821	SRP350516	PRJNA788430	SRS11298982	SAMN23971021	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216056/SRR17216056.lite.1
Acomys_russatus	SRR17216057	SRX13395822	SRP350516	PRJNA788430	SRS11298983	SAMN23971141	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216057/SRR17216057.lite.1
Acomys_russatus	SRR17216058	SRX13395823	SRP350516	PRJNA788430	SRS11298984	SAMN23971142	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216058/SRR17216058.lite.1
Acomys_russatus	SRR17216059	SRX13395824	SRP350516	PRJNA788430	SRS11298985	SAMN23971143	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216059/SRR17216059.lite.1
Acomys_russatus	SRR17216060	SRX13395825	SRP350516	PRJNA788430	SRS11298986	SAMN23971144	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216060/SRR17216060.lite.1
Acomys_russatus	SRR17216061	SRX13395826	SRP350516	PRJNA788430	SRS11298987	SAMN23970989	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216061/SRR17216061.lite.1
Acomys_russatus	SRR17216062	SRX13395827	SRP350516	PRJNA788430	SRS11298988	SAMN23970990	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17216/SRR17216062/SRR17216062.lite.1
Acomys_russatus	SRR17216063	SRX13395828	SRP350516	PRJNA788430	SRS11298989	SAMN23970991	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17216/SRR17216063/SRR17216063.lite.1
Acomys_russatus	ERR10292449	ERX9827169	ERP140503	PRJEB55589	ERS12849086	SAMEA110751571	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR010/10292/ERR10292449/ERR10292449.lite.1
Acomys_russatus	ERR10292450	ERX9827170	ERP140503	PRJEB55589	ERS12849087	SAMEA110751572	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR010/10292/ERR10292450/ERR10292450.lite.1
Acomys_russatus	ERR10292451	ERX9827171	ERP140503	PRJEB55589	ERS12849088	SAMEA110751573	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR010/10292/ERR10292451/ERR10292451.lite.1
Acomys_russatus	ERR10292452	ERX9827172	ERP140503	PRJEB55589	ERS12849089	SAMEA110751574	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR010/10292/ERR10292452/ERR10292452.lite.1
Acomys_russatus	ERR10292453	ERX9827173	ERP140503	PRJEB55589	ERS12849090	SAMEA110751575	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR010/10292/ERR10292453/ERR10292453.lite.1
Acomys_russatus	ERR10292454	ERX9827174	ERP140503	PRJEB55589	ERS12849091	SAMEA110751576	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR010/10292/ERR10292454/ERR10292454.lite.1
Acromyrmex_echinatior	ERR202908	ERX177593	ERP002002	PRJEB3394	ERS195829	SAMEA1695846	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/908/ERR202908.sralite.1
Acromyrmex_echinatior	ERR202899	ERX177584	ERP002002	PRJEB3394	ERS195820	SAMEA1695847	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/899/ERR202899.sralite.1
Acromyrmex_echinatior	ERR202909	ERX177594	ERP002002	PRJEB3394	ERS195830	SAMEA1695848	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/909/ERR202909.sralite.1
Acromyrmex_echinatior	ERR202900	ERX177585	ERP002002	PRJEB3394	ERS195821	SAMEA1695849	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/900/ERR202900.sralite.1
Acromyrmex_echinatior	ERR202905	ERX177590	ERP002002	PRJEB3394	ERS195826	SAMEA1695850	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/905/ERR202905.sralite.1
Acromyrmex_echinatior	ERR202906	ERX177591	ERP002002	PRJEB3394	ERS195827	SAMEA1695851	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/906/ERR202906.sralite.1
Acromyrmex_echinatior	ERR202901	ERX177586	ERP002002	PRJEB3394	ERS195822	SAMEA1695852	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/901/ERR202901.sralite.1
Acromyrmex_echinatior	ERR202898	ERX177583	ERP002002	PRJEB3394	ERS195819	SAMEA1695853	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/898/ERR202898.sralite.1
Acromyrmex_echinatior	ERR202902	ERX177587	ERP002002	PRJEB3394	ERS195823	SAMEA1695854	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/902/ERR202902.sralite.1
Acromyrmex_echinatior	ERR202904	ERX177589	ERP002002	PRJEB3394	ERS195825	SAMEA1695855	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/904/ERR202904.sralite.1
Acromyrmex_echinatior	ERR202910	ERX177595	ERP002002	PRJEB3394	ERS195831	SAMEA1695856	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/910/ERR202910.sralite.1
Acromyrmex_echinatior	ERR202907	ERX177592	ERP002002	PRJEB3394	ERS195828	SAMEA1695857	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/907/ERR202907.sralite.1
Acromyrmex_echinatior	ERR202903	ERX177588	ERP002002	PRJEB3394	ERS195824	SAMEA1695858	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/903/ERR202903.sralite.1
Acromyrmex_echinatior	ERR202911	ERX177596	ERP002002	PRJEB3394	ERS195832	SAMEA1695859	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/911/ERR202911.sralite.1
Acromyrmex_echinatior	ERR202912	ERX177597	ERP002002	PRJEB3394	ERS195833	SAMEA1695860	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR202/912/ERR202912.sralite.1
Acromyrmex_echinatior	SRR1015499	SRX366954	SRP031846	PRJNA223531	SRS493081	SAMN02380854	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015499.sralite.1
Acromyrmex_echinatior	SRR1015500	SRX366954	SRP031846	PRJNA223531	SRS493081	SAMN02380854	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015500.sralite.1
Acromyrmex_echinatior	SRR1015501	SRX366954	SRP031846	PRJNA223531	SRS493081	SAMN02380854	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015501.sralite.1
Acromyrmex_echinatior	SRR1015503	SRX366956	SRP031846	PRJNA223531	SRS493083	SAMN02380857	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015503.sralite.1
Acromyrmex_echinatior	SRR1015504	SRX366956	SRP031846	PRJNA223531	SRS493083	SAMN02380857	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015504.sralite.1
Acromyrmex_echinatior	SRR1015505	SRX366956	SRP031846	PRJNA223531	SRS493083	SAMN02380857	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015505.sralite.1
Acromyrmex_echinatior	SRR1015507	SRX366958	SRP031846	PRJNA223531	SRS493084	SAMN02380858	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015507.sralite.1
Acromyrmex_echinatior	SRR1015508	SRX366958	SRP031846	PRJNA223531	SRS493084	SAMN02380858	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015508.sralite.1
Acromyrmex_echinatior	SRR1015509	SRX366958	SRP031846	PRJNA223531	SRS493084	SAMN02380858	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015509.sralite.1
Acromyrmex_echinatior	SRR1015511	SRX366960	SRP031846	PRJNA223531	SRS493087	SAMN02380869	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015511.sralite.1
Acromyrmex_echinatior	SRR1015512	SRX366960	SRP031846	PRJNA223531	SRS493087	SAMN02380869	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015512.sralite.1
Acromyrmex_echinatior	SRR1015513	SRX366960	SRP031846	PRJNA223531	SRS493087	SAMN02380869	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015513.sralite.1
Acromyrmex_echinatior	SRR1015515	SRX366962	SRP031846	PRJNA223531	SRS493089	SAMN02380868	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015515.sralite.1
Acromyrmex_echinatior	SRR1015516	SRX366962	SRP031846	PRJNA223531	SRS493089	SAMN02380868	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015516.sralite.1
Acromyrmex_echinatior	SRR1015517	SRX366962	SRP031846	PRJNA223531	SRS493089	SAMN02380868	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015517.sralite.1
Acromyrmex_echinatior	SRR1015519	SRX366964	SRP031846	PRJNA223531	SRS493091	SAMN02380859	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015519.sralite.1
Acromyrmex_echinatior	SRR1015520	SRX366964	SRP031846	PRJNA223531	SRS493091	SAMN02380859	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015520.sralite.1
Acromyrmex_echinatior	SRR1015521	SRX366964	SRP031846	PRJNA223531	SRS493091	SAMN02380859	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015521.sralite.1
Acromyrmex_echinatior	SRR1015523	SRX366965	SRP031846	PRJNA223531	SRS493092	SAMN02380867	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015523.sralite.1
Acromyrmex_echinatior	SRR1015524	SRX366965	SRP031846	PRJNA223531	SRS493092	SAMN02380867	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015524.sralite.1
Acromyrmex_echinatior	SRR1015525	SRX366965	SRP031846	PRJNA223531	SRS493092	SAMN02380867	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015525.sralite.1
Acromyrmex_echinatior	SRR1015527	SRX366967	SRP031846	PRJNA223531	SRS493094	SAMN02380864	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015527.sralite.1
Acromyrmex_echinatior	SRR1015528	SRX366967	SRP031846	PRJNA223531	SRS493094	SAMN02380864	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015528.sralite.1
Acromyrmex_echinatior	SRR1015529	SRX366967	SRP031846	PRJNA223531	SRS493094	SAMN02380864	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015529.sralite.1
Acromyrmex_echinatior	SRR1015531	SRX366969	SRP031846	PRJNA223531	SRS493096	SAMN02380865	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015531.sralite.1
Acromyrmex_echinatior	SRR1015532	SRX366969	SRP031846	PRJNA223531	SRS493096	SAMN02380865	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015532.sralite.1
Acromyrmex_echinatior	SRR1015533	SRX366969	SRP031846	PRJNA223531	SRS493096	SAMN02380865	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/015/SRR1015533.sralite.1
Acropora_digitifera	SRR16706371	SRX12906787	SRP344279	PRJNA777284	SRS10848979	SAMN22842922	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16706/SRR16706371/SRR16706371.lite.1
Acropora_digitifera	SRR16706370	SRX12906788	SRP344279	PRJNA777284	SRS10848980	SAMN22842923	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16706/SRR16706370/SRR16706370.lite.1
Acropora_digitifera	SRR16706369	SRX12906789	SRP344279	PRJNA777284	SRS10848981	SAMN22842924	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16706/SRR16706369/SRR16706369.lite.1
Acropora_digitifera	SRR16706368	SRX12906790	SRP344279	PRJNA777284	SRS10848982	SAMN22842925	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16706/SRR16706368/SRR16706368.lite.1
Acropora_digitifera	SRR16706367	SRX12906791	SRP344279	PRJNA777284	SRS10848983	SAMN22842926	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16706/SRR16706367/SRR16706367.lite.1
Acropora_digitifera	DRR216670	DRX207005	DRP008299	PRJDB9497	DRS231640	SAMD00210801	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/216/DRR216670/DRR216670.lite.1
Acropora_digitifera	DRR216671	DRX207006	DRP008299	PRJDB9497	DRS231641	SAMD00210803	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/DRR000/216/DRR216671/DRR216671.lite.1
Acropora_digitifera	DRR216672	DRX207007	DRP008299	PRJDB9497	DRS231642	SAMD00210805	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/216/DRR216672/DRR216672.lite.1
Acropora_digitifera	DRR226036	DRX216321	DRP008275	PRJDB9756	DRS230553	SAMD00222720	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226036/DRR226036.lite.1
Acropora_digitifera	DRR226037	DRX216322	DRP008275	PRJDB9756	DRS230554	SAMD00222721	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226037/DRR226037.lite.1
Acropora_digitifera	DRR226038	DRX216323	DRP008275	PRJDB9756	DRS230555	SAMD00222722	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226038/DRR226038.lite.1
Acropora_digitifera	DRR226039	DRX216324	DRP008275	PRJDB9756	DRS230556	SAMD00222723	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/226/DRR226039/DRR226039.lite.1
Acropora_digitifera	DRR226040	DRX216325	DRP008275	PRJDB9756	DRS230557	SAMD00222724	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226040/DRR226040.lite.1
Acropora_digitifera	DRR226041	DRX216326	DRP008275	PRJDB9756	DRS230558	SAMD00222725	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226041/DRR226041.lite.1
Acropora_digitifera	DRR226042	DRX216327	DRP008275	PRJDB9756	DRS230559	SAMD00222726	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR226042/DRR226042
Acropora_digitifera	DRR226043	DRX216328	DRP008275	PRJDB9756	DRS230560	SAMD00222727	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226043/DRR226043.lite.1
Acropora_digitifera	DRR226044	DRX216329	DRP008275	PRJDB9756	DRS230561	SAMD00222728	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226044/DRR226044.lite.1
Acropora_digitifera	DRR226045	DRX216330	DRP008275	PRJDB9756	DRS230562	SAMD00222729	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226045/DRR226045.lite.1
Acropora_digitifera	DRR226046	DRX216331	DRP008275	PRJDB9756	DRS230563	SAMD00222730	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226046/DRR226046.lite.1
Acropora_digitifera	DRR226047	DRX216332	DRP008275	PRJDB9756	DRS230564	SAMD00222731	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/DRR000/226/DRR226047/DRR226047.lite.1
Acropora_digitifera	DRR226048	DRX216333	DRP008275	PRJDB9756	DRS230565	SAMD00222732	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226048/DRR226048.lite.1
Acropora_digitifera	DRR226049	DRX216334	DRP008275	PRJDB9756	DRS230566	SAMD00222733	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226049/DRR226049.lite.1
Acropora_digitifera	DRR226050	DRX216335	DRP008275	PRJDB9756	DRS230567	SAMD00222734	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226050/DRR226050.lite.1
Acropora_digitifera	DRR226051	DRX216336	DRP008275	PRJDB9756	DRS230568	SAMD00222735	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226051/DRR226051.lite.1
Acropora_digitifera	DRR226052	DRX216337	DRP008275	PRJDB9756	DRS230569	SAMD00222736	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226052/DRR226052.lite.1
Acropora_digitifera	DRR226053	DRX216338	DRP008275	PRJDB9756	DRS230570	SAMD00222737	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/226/DRR226053/DRR226053.lite.1
Acropora_digitifera	DRR273818	DRX263402	DRP006493	PRJDB8519	DRS221941	SAMD00277461	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273818/DRR273818.lite.1
Acropora_digitifera	DRR273819	DRX263403	DRP006493	PRJDB8519	DRS221942	SAMD00277462	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273819/DRR273819.lite.1
Acropora_digitifera	DRR273820	DRX263404	DRP006493	PRJDB8519	DRS221943	SAMD00277463	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273820/DRR273820.lite.1
Acropora_digitifera	DRR273821	DRX263405	DRP006493	PRJDB8519	DRS221944	SAMD00277464	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273821/DRR273821.lite.1
Acropora_digitifera	DRR273822	DRX263406	DRP006493	PRJDB8519	DRS221945	SAMD00277465	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273822/DRR273822.lite.1
Acropora_digitifera	DRR273823	DRX263407	DRP006493	PRJDB8519	DRS221946	SAMD00277466	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273823/DRR273823.lite.1
Acropora_digitifera	DRR273824	DRX263408	DRP006493	PRJDB8519	DRS221947	SAMD00277467	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273824/DRR273824.lite.1
Acropora_digitifera	DRR273825	DRX263409	DRP006493	PRJDB8519	DRS221948	SAMD00277468	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273825/DRR273825.lite.1
Acropora_digitifera	DRR273826	DRX263410	DRP006493	PRJDB8519	DRS221949	SAMD00277469	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273826/DRR273826.lite.1
Acropora_digitifera	DRR273827	DRX263411	DRP006493	PRJDB8519	DRS221950	SAMD00277470	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273827/DRR273827.lite.1
Acropora_digitifera	DRR273828	DRX263412	DRP006493	PRJDB8519	DRS221951	SAMD00277471	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/273/DRR273828/DRR273828.lite.1
