mass
Anopheles_sinensis	ADW	
Anopheles_sinensis	EOL	
Anopheles_sinensis	AnAge 	
Anopheles_sinensis	fishbase 	
Anopheles_stephensi	ADW	
Anopheles_stephensi	EOL	
Anopheles_stephensi	AnAge 	
Anopheles_stephensi	fishbase 	
Anoplophora_glabripennis	ADW	
Anoplophora_glabripennis	EOL	
Anoplophora_glabripennis	AnAge 	
Anoplophora_glabripennis	fishbase 	
Anoplopoma_fimbria	ADW	
Anoplopoma_fimbria	EOL	that has mass 	  show_all_records       31350 g
Anoplopoma_fimbria	AnAge 	Adult weight       31,350 g
Anoplopoma_fimbria	fishbase 	
Anser_cygnoides	ADW	mass             3150 g
Anser_cygnoides	EOL	
Anser_cygnoides	AnAge 	
Anser_cygnoides	fishbase 	
Anseranas_semipalmata	ADW	mass varies between 2 and 3 kg
Anseranas_semipalmata	ADW	mass             2 to 3 kg
Anseranas_semipalmata	ADW	mass at hatching is 104.2 g
Anseranas_semipalmata	EOL	
Anseranas_semipalmata	AnAge 	Adult weight       2,071 g
Anseranas_semipalmata	fishbase 	
Antechinus_flavipes	ADW	
Antechinus_flavipes	EOL	
Antechinus_flavipes	AnAge 	Adult weight       45 g
Antechinus_flavipes	fishbase 	
Anthonomus_grandis	ADW	
Anthonomus_grandis	EOL	
Anthonomus_grandis	AnAge 	
Anthonomus_grandis	fishbase 	
Anthoscopus_minutus	ADW	
Anthoscopus_minutus	EOL	* body mass 	    show_all_records       7.6 g
Anthoscopus_minutus	AnAge 	
Anthoscopus_minutus	fishbase 	
Antrostomus_carolinensis	ADW	
Antrostomus_carolinensis	EOL	
Antrostomus_carolinensis	AnAge 	
Antrostomus_carolinensis	fishbase 	
Aotus_nancymaae	ADW	mass             550 to 950 g
Aotus_nancymaae	ADW	mass             788 g
Aotus_nancymaae	EOL	
Aotus_nancymaae	AnAge 	
Aotus_nancymaae	fishbase 	
Apaloderma_vittatum	ADW	
Apaloderma_vittatum	EOL	* body mass 	     show_all_records       59 g
Apaloderma_vittatum	AnAge 	
Apaloderma_vittatum	fishbase 	
Aphelenchoides_besseyi	ADW	
Aphelenchoides_besseyi	EOL	
Aphelenchoides_besseyi	AnAge 	
Aphelenchoides_besseyi	fishbase 	
Aphelenchoides_bicaudatus	ADW	
Aphelenchoides_bicaudatus	EOL	
Aphelenchoides_bicaudatus	AnAge 	
Aphelenchoides_bicaudatus	fishbase 	
Aphelenchoides_fujianensis	ADW	
Aphelenchoides_fujianensis	EOL	
Aphelenchoides_fujianensis	AnAge 	
Aphelenchoides_fujianensis	fishbase 	
Aphelenchus_avenae	ADW	
Aphelenchus_avenae	EOL	
Aphelenchus_avenae	AnAge 	
