species	db	value	unity	value_used	category	id
Acropora_millepora	ADW_ML	1.5	cm	1.5	length	Acropora_millepora;ADW;length
Coptotermes_formosanus	ADW_ML	15	mm	1.5	length	Coptotermes_formosanus;ADW;length
Schistosoma_haematobium	ADW_ML	15	mm	1.5	length	Schistosoma_haematobium;ADW;length
Photinus_pyralis	ADW_ML	14	mm	1.4	length	Photinus_pyralis;ADW;length
Schistosoma_mansoni	ADW_ML	14	mm	1.4	length	Schistosoma_mansoni;ADW;length
Ancylostoma_duodenale	ADW_ML	13	mm	1.3	length	Ancylostoma_duodenale;ADW;length
Enterobius_vermicularis	ADW_ML	13	mm	1.3	length	Enterobius_vermicularis;ADW;length
Musca_domestica	ADW_ML	13	mm	1.3	length	Musca_domestica;ADW;length
Eciton_burchellii	ADW_ML	12	mm	1.2	length	Eciton_burchellii;ADW;length
Paragonimus_westermani	ADW_ML	12	mm	1.2	length	Paragonimus_westermani;ADW;length
Stomoxys_calcitrans	ADW_ML	12	mm	1.2	length	Stomoxys_calcitrans;ADW;length
Necator_americanus	ADW_ML	11	mm	1.1	length	Necator_americanus;ADW;length
Harmonia_axyridis	ADW_ML	10.7	mm	1.07	length	Harmonia_axyridis;ADW;length
Aedes_albopictus	ADW_ML	10	mm	1	length	Aedes_albopictus;ADW;length
Dicrocoelium_dendriticum	ADW_ML	10	mm	1	length	Dicrocoelium_dendriticum;ADW;length
Leptinotarsa_decemlineata	ADW_ML	10	mm	1	length	Leptinotarsa_decemlineata;ADW;length
Ceratitis_capitata	ADW_ML	8	mm	0.8	length	Ceratitis_capitata;ADW;length
Coccinella_septempunctata	ADW_ML	7.8	mm	0.78	length	Coccinella_septempunctata;ADW;length
Dendroctonus_ponderosae	ADW_ML	7.5	mm	0.75	length	Dendroctonus_ponderosae;ADW;length
Anthonomus_grandis	ADW_ML	7	mm	0.7	length	Anthonomus_grandis;ADW;length
Rhagoletis_pomonella	ADW_ML	7	mm	0.7	length	Rhagoletis_pomonella;ADW;length
Anopheles_gambiae	ADW_ML	6	mm	0.6	length	Anopheles_gambiae;ADW;length
Parasteatoda_tepidariorum	ADW_ML	6	mm	0.6	length	Parasteatoda_tepidariorum;ADW;length
Daphnia_magna	ADW_ML	5	mm	0.5	length	Daphnia_magna;ADW;length
Echinococcus_multilocularis	ADW_ML	3.5	mm	0.35	length	Echinococcus_multilocularis;ADW;length
Pediculus_humanus	ADW_ML	3.5	mm	0.35	length	Pediculus_humanus;ADW;length
Trichinella_spiralis	ADW_ML	3.2	mm	0.32	length	Trichinella_spiralis;ADW;length
Daphnia_pulex	ADW_ML	3	mm	0.3	length	Daphnia_pulex;ADW;length
Drosophila_melanogaster	ADW_ML	3	mm	0.3	length	Drosophila_melanogaster;ADW;length
Ixodes_scapularis	ADW_ML	3	mm	0.3	length	Ixodes_scapularis;ADW;length
Rhopalosiphum_maidis	ADW_ML	2.56	mm	0.256	length	Rhopalosiphum_maidis;ADW;length
Trichinella_pseudospiralis	ADW_ML	2.46	mm	0.246	length	Trichinella_pseudospiralis;ADW;length
Diuraphis_noxia	ADW_ML	2.1	mm	0.21	length	Diuraphis_noxia;ADW;length
Monomorium_pharaonis	ADW_ML	2	mm	0.2	length	Monomorium_pharaonis;ADW;length
Caenorhabditis_elegans	ADW_ML	1	mm	0.1	length	Caenorhabditis_elegans;ADW;length
Sarcoptes_scabiei	ADW_ML	0.45	mm	0.045	length	Sarcoptes_scabiei;ADW;length
